Start Date	End Date	UPC	ISRC/ISBN	Vendor Identifier	Quantity	Partner Share	Extended Partner Share	Partner Share Currency	Sales or Return	Apple Identifier	Artist/Show/Developer/Author	Title	Label/Studio/Network/Developer/Publisher	Grid	Product Type Identifier	ISAN/Other Identifier	Country Of Sale	Pre-order Flag	Promo Code	Customer Price	Customer Currency
02/01/2026	02/28/2026		JPA960910020	JPA960910020	1			TWD		450124575	かりゆし58	アナタの唄	Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA961000199	JPA961000199	1			TWD		383819004	Youmou to Ohana	少年時代	Living Records Tokyo*		S3		TW				
02/01/2026	02/28/2026		JPA961000191	JPA961000191	4			TWD		383818986	Youmou to Ohana	クラフトタイム	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961100241	JPA961100241	1			TWD		479461013	mammy Sino	Anyone Who Had a Heart	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960700354	JPA960700354	1			TWD		270003529	Youmou to Ohana	風に吹かれて	Living Records Tokyo		H3		TW				
02/01/2026	02/28/2026		JPA961510008	JPA961510008	1			TWD		995900932	ドラマチックアラスカ	世界の始まり	Living,Dining&Kitchen Records/Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA960900186	JPA960900186	5			TWD		343512065	Youmou to Ohana	逢いにゆこう	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960900072	JPA960900072	5			TWD		323943642	Youmou to Ohana	アクアリウム	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961100247	JPA961100247	1			TWD		479461049	ワールドスタンダード	Nikki	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961000195	JPA961000195	3			TWD		455616637	Youmou to Ohana	Ice Cream Man	Living Records Tokyo*/LD&K		H3		TW				
02/01/2026	02/28/2026		JPA960700212	JPA960700212	2			TWD		265839301	Youmou to Ohana	人魚	LIVING RECORDS TOKYO		H3		TW				
02/01/2026	02/28/2026		JPA960700209	JPA960700209	1			TWD		265838695	Youmou to Ohana	おまもりのうた	LIVING RECORDS TOKYO		H3		TW				
02/01/2026	02/28/2026		JPA961300012	JPA961300012	3			TWD		623192360	Youmou to Ohana	ホワイト	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960800129	JPA960800129	2			TWD		284728601	Youmou to Ohana	白いキャンバス	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961710013	JPA961710013	1			TWD		1317244394	ガガガSP	線香花火	俺様レコード/ Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA961000190	JPA961000190	2			TWD		383818985	Youmou to Ohana	Sir Duke	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960700319	JPA960700319	1			TWD		450124580	かりゆし58	電照菊	Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA961000195	JPA961000195	2			TWD		383818999	Youmou to Ohana	Ice Cream Man	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960700353	JPA960700353	5			TWD		979461008	Youmou to Ohana	Falling	Living Records Tokyo* / Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA961300015	JPA961300015	4			TWD		623192363	Youmou to Ohana	Honey Plants	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960700210	JPA960700210	1			TWD		265839229	Youmou to Ohana	I'll Never Fall In Love Again	LIVING RECORDS TOKYO		H3		TW				
02/01/2026	02/28/2026		JPA961510014	JPA961510014	1			TWD		995900934	ドラマチックアラスカ	リダイヤル feat.岡崎体育 ~BASIN TECHNO ver.~	Living,Dining&Kitchen Records/Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA961100216	JPA961100216	7			TWD		472597293	Youmou to Ohana	どこにも行かないのに	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961100239	JPA961100239	1			TWD		479460828	Shione Yukawa	Winter Warm	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960700353	JPA960700353	1			TWD		270003527	Youmou to Ohana	falling	Living Records Tokyo		H3		TW				
02/01/2026	02/28/2026		JPA960800124	JPA960800124	9			TWD		284728591	Youmou to Ohana	揺れる	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961000198	JPA961000198	2			TWD		383819002	Youmou to Ohana	あくび猫	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960700208	JPA960700208	7			TWD		270003595	Youmou to Ohana	波音	Living Records Tokyo		H3		TW				
02/01/2026	02/28/2026		JPA960900192	JPA960900192	1			TWD		343512138	Youmou to Ohana	「おやすみ。」	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960700338	JPA960700338	2			TWD		265838972	Youmou to Ohana	レモン	LIVING RECORDS TOKYO		H3		TW				
02/01/2026	02/28/2026		JPA960900068	JPA960900068	3			TWD		323943617	Youmou to Ohana	僕は空にうたう	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960910023	JPA960910023	4			TWD		450124441	かりゆし58	オワリはじまり	Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA960700358	JPA960700358	2			TWD		270003598	Youmou to Ohana	輪	Living Records Tokyo		H3		TW				
02/01/2026	02/28/2026		JPA961000002	JPA961000002	1			TWD		351605243	Youmou to Ohana	冬のうた〜ママのためのライブver.〜	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961300023	JPA961300023	8			TWD		623192791	Youmou to Ohana	切手のないおくりもの	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961100213	JPA961100213	10			TWD		472597290	Youmou to Ohana	Diary	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961100215	JPA961100215	7			TWD		472597292	Youmou to Ohana	ふたり日記	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961100250	JPA961100250	1			TWD		479461055	Toki Asako	What's New Pussycat	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960700339	JPA960700339	1			TWD		265839202	Youmou to Ohana	So Far Away	LIVING RECORDS TOKYO		H3		TW				
02/01/2026	02/28/2026		JPA960800173	JPA960800173	3			TWD		293199869	knotlamp	LAST TRAIN -新しい朝-	Run Run Run Records		H3		TW				
02/01/2026	02/28/2026		JPA960590937	JPA960590937	1			TWD		74436115	Toki Asako	Everybody Wants to Rule the World	Living,dining&kitchen Records		H3		TW				
02/01/2026	02/28/2026		JPA960800134	JPA960800134	1			TWD		450124451	かりゆし58	ナナ	Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA960590936	JPA960590936	1			TWD		74436072	Toki Asako	The Good Life	Living,dining&kitchen Records		H3		TW				
02/01/2026	02/28/2026		JPA960900073	JPA960900073	3			TWD		455616635	Youmou to Ohana	Don't Look Back In Anger	Living Records Tokyo*/LD&K		H3		TW				
02/01/2026	02/28/2026		JPA961100243	JPA961100243	1			TWD		479461018	千葉はな	To Wait for Love	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961000192	JPA961000192	6			TWD		979461014	Youmou to Ohana	空が白くてさ	Living Records Tokyo* / Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA960510217	JPA960510217	1			TWD		78954899	Toki Asako	ロマンチック	Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA960900069	JPA960900069	5			TWD		455616634	Youmou to Ohana	All You Need Is Love	Living Records Tokyo*/LD&K		H3		TW				
02/01/2026	02/28/2026		JPA961000196	JPA961000196	2			TWD		383819000	Youmou to Ohana	Desperado	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960510230	JPA950510230	1			TWD		89445098	Toki Asako	My Funny Valentine	Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA961300014	JPA961300014	7			TWD		623192362	Youmou to Ohana	Both Sides Now	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960800127	JPA960800127	6			TWD		284728596	Youmou to Ohana	My Favorite Things	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961110005	JPA961110005	1			TWD		450124433	かりゆし58	恋人よ(アコースティックver.)	Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA961000193	JPA961000193	4			TWD		383818989	Youmou to Ohana	ずっと ずっと ずっと	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961300019	JPA961300019	4			TWD		623192367	Youmou to Ohana	Only a Fool	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961300021	JPA961300021	2			TWD		623192789	Youmou to Ohana	Sublime	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960800123	JPA960800123	4			TWD		284728590	Youmou to Ohana	明日は、	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960510006	JPA960510006	1			TWD		73378483	Toki Asako	Human Nature	Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA960591427	JPA960591427	1			TWD		74242618	みちしたの音楽	Close to You	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960800126	JPA960800126	6			TWD		284728594	Youmou to Ohana	Superstition	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960900066	JPA960900066	5			TWD		979461010	Youmou to Ohana	晴れのち晴れ	Living Records Tokyo* / Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA960720009	JPA960720009	1			TWD		214989989	極東ラヴァーズオーケストラ	3月9日	LD&K universe		H3		TW				
02/01/2026	02/28/2026		JPA960810064	JPA960810064	2			TWD		276727161	KENSHU	Word Is Life Feat BENU	Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA960510002	JPA960510002	1			TWD		73378136	Toki Asako	When You Wish Upon a Star	Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA960800122	JPA960800122	7			TWD		284728589	Youmou to Ohana	ナチュラル	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960800025	JPA960800025	1			TWD		277145995	Youmou to Ohana	The Magic Is Gone	Living Records Tokyo		H3		TW				
02/01/2026	02/28/2026		JPA960900074	JPA960900074	4			TWD		455616636	Youmou to Ohana	Rainbow Sleeves	Living Records Tokyo*/LD&K		H3		TW				
02/01/2026	02/28/2026		JPA961100244	JPA961100244	1			TWD		479461019	Toki Asako	Blue On Blue	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961000244	JPA961000244	2			TWD		383819005	Youmou to Ohana	キーラの森	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960900188	JPA960900188	2			TWD		343512134	Youmou to Ohana	120分のカセットテープ	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960800128	JPA960800128	3			TWD		284728597	Youmou to Ohana	Perfect	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960700340	JPA960700340	6			TWD		265839316	Youmou to Ohana	Rain	LIVING RECORDS TOKYO		H3		TW				
02/01/2026	02/28/2026		JPA961700085	JPA961700085	2			TWD		1326597481	GOKUMON(UchikubiGokumonDoukoukai)	布団の中から出たくない	Living,Dining&kitchen Records		H3		TW				
02/01/2026	02/28/2026		JPA960810081	JPA960810081	1			TWD		450124634	かりゆし58	さよなら	Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA960900071	JPA960900071	5			TWD		979461011	Youmou to Ohana	デイ・ドリーム・ビリーヴァー	Living Records Tokyo* / Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA961000194	JPA961000194	2			TWD		383818990	Youmou to Ohana	Mr.アンブレラ	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960800050	JPA960800050	1			TWD		450124629	かりゆし58	ウクイウタ	Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA960900191	JPA960900191	3			TWD		343512137	Youmou to Ohana	ピカピカ	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960900056	JPA960900056	3			TWD		320968392	LOVERS ROCREW with おはな	愛唄	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960900071	JPA960900071	2			TWD		323943635	Youmou to Ohana	デイ・ドリーム・ビリーヴァー	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960800024	JPA960800024	2			TWD		277145994	Youmou to Ohana	手をつないで	Living Records Tokyo		H3		TW				
02/01/2026	02/28/2026		JPA960600073	JPA960600073	1			TWD		450124439	かりゆし58	アンマー	Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA961000199	JPA961000199	2			TWD		383819004	Youmou to Ohana	少年時代	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961300022	JPA961300022	7			TWD		979461021	Youmou to Ohana	うたの手紙〜ありがとう〜	Living Records Tokyo* / Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA961300016	JPA961300016	3			TWD		623192364	Youmou to Ohana	キリギリアス	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961100166	JPA961100166	3			TWD		455616640	Youmou to Ohana	Over the Rainbow	Living Records Tokyo*/LD&K		H3		TW				
02/01/2026	02/28/2026		JPA961100248	JPA961100248	1			TWD		479461053	南波志帆	Message to Michael	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960800130	JPA960800130	5			TWD		979461009	Youmou to Ohana	カントリーロード	Living Records Tokyo* / Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA960900066	JPA960900066	3			TWD		323943597	Youmou to Ohana	晴れのち晴れ	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961300022	JPA961300022	5			TWD		623192790	Youmou to Ohana	うたの手紙 - ありがとう	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961100165	JPA961100165	3			TWD		455616639	Youmou to Ohana	Freight Train	Living Records Tokyo*/LD&K		H3		TW				
02/01/2026	02/28/2026		JPA960910007	JPA960910007	1			TWD		450124632	かりゆし58	ただひとつだけ伝えたいこと	Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA961100240	JPA961100240	1			TWD		479461012	永山マキ	Paper Mache	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960900194	JPA960900194	2			TWD		343512141	Youmou to Ohana	キーラの森	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961100242	JPA961100242	1			TWD		479461017	Saigenji	This House Is Empty Now	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960700357	JPA960700357	3			TWD		270003592	Youmou to Ohana	手のひら(バンドバージョン)	Living Records Tokyo		H3		TW				
02/01/2026	02/28/2026		JPA960900195	JPA960900195	4			TWD		343512145	Youmou to Ohana	ただいま、おかえり	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960800125	JPA960800125	6			TWD		284728592	Youmou to Ohana	雨にぬれても	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961400015	JPA961400015	4			TWD		979461024	Youmou to Ohana	YELLOW BIRD	Living Records Tokyo* / Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA961300048	JPA961300048	5			TWD		979461022	Youmou to Ohana	エピソード	Living Records Tokyo* / Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA960900067	JPA960900067	3			TWD		323943615	Youmou to Ohana	『おやすみ。』	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961400017	JPA961400017	1			TWD		847967932	Youmou to Ohana	明日は、(10th Anniversary Live より)	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961100253	JPA961100253	1			TWD		479461061	Luzfonte	Walk On By	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960900119	JPA960900119	3			TWD		329434248	かりゆしゴーヤ	島人ぬ宝	living, dining & kitchen Records		H3		TW				
02/01/2026	02/28/2026		JPA960800128	JPA960800128	6			TWD		455616633	Youmou to Ohana	Perfect	Living Records Tokyo*/LD&K		H3		TW				
02/01/2026	02/28/2026		JPA961100245	JPA961100245	1			TWD		479461020	Kicell	True Love Never Runs Smooth	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961100218	JPA961100218	8			TWD		472597295	Youmou to Ohana	積み木の家	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960900187	JPA960900187	6			TWD		343512107	Youmou to Ohana	冬のうた	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960900187	JPA960900187	6			TWD		979461012	Youmou to Ohana	冬のうた	Living Records Tokyo* / Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA961000197	JPA961000197	2			TWD		383819001	Youmou to Ohana	Zizz	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960700336	JPA960700336	3			TWD		265838652	Youmou to Ohana	手のひら	LIVING RECORDS TOKYO		H3		TW				
02/01/2026	02/28/2026		JPA961510006	JPA961510006	1			TWD		1050973531	GOKUMON(UchikubiGokumonDoukoukai)	日本の米は世界一	Living,Dining&Kitchen Records/Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA961300020	JPA961300020	1			TWD		623192368	Youmou to Ohana	Hyperballad	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961300013	JPA961300013	5			TWD		623192361	Youmou to Ohana	はだかのピエロ	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961100209	JPA961100209	8			TWD		472597166	Youmou to Ohana	あなたが住む街へ	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961100251	JPA961100251	1			TWD		479461056	小池龍平	Be True to Yourself	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961100214	JPA961100214	10			TWD		979461020	Youmou to Ohana	大きな木と小さな鳥	Living Records Tokyo* / Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA960900069	JPA960900069	2			TWD		323943628	Youmou to Ohana	All You Need Is Love	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960800130	JPA960800130	3			TWD		284728603	Youmou to Ohana	カントリーロード	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961100210	JPA961100210	11			TWD		472597167	Youmou to Ohana	朝のプリズム	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961100255	JPA961100255	1			TWD		479461066	ワールドスタンダード	Raindrops Keep Falling On My Head	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961110006	JPA961110006	1			TWD		450124636	かりゆし58	このまちと	Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA961100246	JPA961100246	1			TWD		479461025	Nao Kodama	Baby It's You	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961000189	JPA961000189	3			TWD		383818984	Youmou to Ohana	プロペラ プレイン	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA960800127	JPA960800127	4			TWD		455616602	Youmou to Ohana	My Favorite Things	Living Records Tokyo*/LD&K		H3		TW				
02/01/2026	02/28/2026		JPA960700359	JPA960700359	2			TWD		270003603	Youmou to Ohana	おまもりのうた(バンドバージョン)	Living Records Tokyo		H3		TW				
02/01/2026	02/28/2026		JPA961310006	JPA961310006	1			TWD		730875591	かりゆし58	恋の矢	Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA961100254	JPA961100254	1			TWD		479461065	Nao Kodama	Don't Go Breaking My Heart	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961010023	JPA961010023	1			TWD		450124633	かりゆし58	流星	Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA961100249	JPA961100249	1			TWD		479461054	千葉はな	I Say a Little Prayer	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961010014	JPA961010014	1			TWD		450124596	かりゆし58	全開の唄	Pacific Records		H3		TW				
02/01/2026	02/28/2026		JPA961000196	JPA961000196	4			TWD		455616638	Youmou to Ohana	Desperado	Living Records Tokyo*/LD&K		H3		TW				
02/01/2026	02/28/2026		JPA960700337	JPA960700337	5			TWD		265838909	Youmou to Ohana	ララルラ ラルララ	LIVING RECORDS TOKYO		H3		TW				
02/01/2026	02/28/2026		JPA960900065	JPA960900065	4			TWD		323943593	Youmou to Ohana	キーラの森	Living Records Tokyo*		H3		TW				
02/01/2026	02/28/2026		JPA961780022	JPA961780022	1			USD		1272035748	ヤングオオハラ	新	MUNCHKeeN RECORDS		H3		US				
02/01/2026	02/28/2026		JPA960800050	JPA960800050	3			USD		450124629	かりゆし58	ウクイウタ	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA961100164	JPA961100164	1			USD		455616598	Youmou to Ohana	Doop Doo De Doop	Living Records Tokyo*/LD&K		H3		MO				
02/01/2026	02/28/2026		JPA961900004	JPA961900004	2			USD		1479175197	GOKUMON(UchikubiGokumonDoukoukai)	はたらきたくない	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA961200022	JPA961200022	4			USD		505950588	Toki Asako	Play Our Love's Theme	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA960700270	JPA960700270	2			USD		262659330	Keito Blow	Glory of Morning	LD&K		H3		US				
02/01/2026	02/28/2026		JPA961110005	JPA961110005	7			USD		450124433	かりゆし58	恋人よ(アコースティックver.)	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA961200018	JPA961200018	7			USD		505950537	Toki Asako	You Make Me Feel Brand New	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA961700041	JPA961700041	1			USD		1479174955	GOKUMON(UchikubiGokumonDoukoukai)	糖質制限ダイエットやってみた	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960590939	JPA960590939	4			USD		74436215	Toki Asako	Like Someone In Love	Living,dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA961880068	JPA961880068	2			USD		1398690756	バズマザーズ	恋のデーデン	HZL Record		H3		US				
02/01/2026	02/28/2026		JPA961400045	JPA961400045	1			USD		849703925	UDAGAWA JAZZ PROJECT	Get Lucky	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA961600052	JPA961600052	2			USD		1186728637	GOKUMON(UchikubiGokumonDoukoukai)	歯痛くて feat. Dr.COYASS	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960591348	JPA960591348	1			USD		74250515	セックスマシーン	安全地帯	RUN RUN RUN Records		H3		US				
02/01/2026	02/28/2026		JPA961100211	JPA961100211	1			USD		472597168	Youmou to Ohana	ミグラトリー	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA961100215	JPA961100215	1			USD		472597292	Youmou to Ohana	ふたり日記	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA960800050	JPA960800050	2			USD		279608735	かりゆし58	ウクイウタ	living, dining & kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960510217	JPA960510217	2			USD		78954899	Toki Asako	ロマンチック	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA960590937	JPA960590937	4			USD		74436115	Toki Asako	Everybody Wants to Rule the World	Living,dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA961510026	JPA961510026	1			USD		1479175198	GOKUMON(UchikubiGokumonDoukoukai)	だいたいOKです	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960800213	JPA960800213	1			USD		297563260	MY SUMMER PLAN	Don't Wanna Close My Eyes	Run Run Run Records		H3		US				
02/01/2026	02/28/2026		JPA960510004	JPA960510004	3			USD		73378250	Toki Asako	I've Got You Under My Skin	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA960510223	JPA960510223	6			USD		78955393	Toki Asako	Takin' It Slow	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA961100212	JPA961100212	1			USD		472597289	Youmou to Ohana	間違いと涙の跡	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA961400001	JPA961400001	2			USD		866075408	Aimee	ゆずれない願い	Pacific Records		H3		MO				
02/01/2026	02/28/2026		JPA961400007	JPA961400007	3			USD		866075414	Aimee	ベートーベンだねRock'n'Roll	Pacific Records		H3		MO				
02/01/2026	02/28/2026		JPA961400010	JPA961400010	3			USD		866075418	Aimee	銀河鉄道999	Pacific Records		H3		MO				
02/01/2026	02/28/2026		JPA961400002	JPA961400002	3			USD		866075409	Aimee	Just Communication	Pacific Records		H3		MO				
02/01/2026	02/28/2026		JPA961400008	JPA961400008	3			USD		866075415	Aimee	素敵な君	Pacific Records		H3		MO				
02/01/2026	02/28/2026		JPA961400005	JPA961400005	3			USD		866075412	Aimee	Secret Base - 君がくれたもの	Pacific Records		H3		MO				
02/01/2026	02/28/2026		JPA961800008	JPA961800008	1			USD		1479175201	GOKUMON(UchikubiGokumonDoukoukai)	47	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960910007	JPA960910007	1			USD		450124632	かりゆし58	ただひとつだけ伝えたいこと	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA960700359	JPA960700359	5			USD		270003603	Youmou to Ohana	おまもりのうた(バンドバージョン)	Living Records Tokyo		H3		US				
02/01/2026	02/28/2026		JPA961100218	JPA961100218	3			USD		472597295	Youmou to Ohana	積み木の家	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA961400006	JPA961400006	3			USD		866075413	Aimee	ルージュの伝言	Pacific Records		H3		MO				
02/01/2026	02/28/2026		JPA961700085	JPA961700085	2			USD		1479175202	GOKUMON(UchikubiGokumonDoukoukai)	布団の中から出たくない	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960700211	JPA960700211	1			USD		265838136	Youmou to Ohana	Englishman In New York	LIVING RECORDS TOKYO		H3		US				
02/01/2026	02/28/2026		JPA961400009	JPA961400009	3			USD		866075416	Aimee	残酷な天使のテーゼ	Pacific Records		H3		MO				
02/01/2026	02/28/2026		JPA961400003	JPA961400003	3			USD		866075410	Aimee	微笑みの爆弾	Pacific Records		H3		MO				
02/01/2026	02/28/2026		JPA961400004	JPA961400004	3			USD		866075411	Aimee	はじめてのチュウ	Pacific Records		H3		MO				
02/01/2026	02/28/2026		JPA960900066	JPA960900066	1			USD		323943597	Youmou to Ohana	晴れのち晴れ	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA961900056	JPA961900056	1			USD		1479174952	GOKUMON(UchikubiGokumonDoukoukai)	なつのうた	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA961110006	JPA961110006	1			USD		450124636	かりゆし58	このまちと	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA960800050	JPA960800050	2			USD		450124629	かりゆし58	ウクイウタ	Pacific Records		S3		US				
02/01/2026	02/28/2026		JPA961400097	JPA961400097	1			USD		899584033	GOKUMON(UchikubiGokumonDoukoukai)	まごパワー	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA961800004	JPA961800004	1			USD		1348231520	The Nuggets	TRAIN-TRAIN	ライブキッズあるある		H3		US				
02/01/2026	02/28/2026		JPA960910023	JPA960910023	2			USD		351577819	かりゆし58	オワリはじまり	Pacific Records		S3		US				
02/01/2026	02/28/2026		JPA961000193	JPA961000193	5			USD		383818989	Youmou to Ohana	ずっと ずっと ずっと	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA960590841	JPA960590841	1			USD		74974617	Poly Abc	Home Line	Living,dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960910020	JPA960910020	1			USD		450124575	かりゆし58	アナタの唄	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA960800258	JPA960800258	1			USD		849703937	UDAGAWA JAZZ PROJECT	Day Light	Living Records Tokyo*		H3		US				
